what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352532828
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1366352541640
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1366352541687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1366352580609
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366352583140
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352589421
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352591593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1366352602078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1366352607343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1366352610500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366352615578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366352616546
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1366352632921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366352653484
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1366352653546
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1366352653578
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366352656546
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352656781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366352674968
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366352675234
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366352690093
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352704625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366352706703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366352708796
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366352713937
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352714125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366352721375
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352723046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366352728093
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352759171
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352759187
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352762484
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352768062
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352770375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1366352789390
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366352789640
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366352793046
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352798593
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366352819046
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352819281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1366352831781
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366352833921
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352834234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1366352855531
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366352855875
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352858656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1366352861187
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366352861562
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366352865015
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366352876203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366352902593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366352915812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366352937718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366352940015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1366352947281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1366353012250
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366353012546
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366353014125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1366353070531
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366353070890
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366353074218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366353079312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366353092875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366353096765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1366353101578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366353130875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353168203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353197046
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366353199500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353209078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353209093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353209468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353215015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353216765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353218015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353221843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353225343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353228718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353234140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353254265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353259625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353267531
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1366353267546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1366353267546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353269046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353272984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1366353273000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353278000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353288562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1366353288578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353289437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353290640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353290671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353291796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353294171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353309578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353312546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353314734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353321828
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1366353321843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1366353321843
error,log,,,"Exception while reading /MAK-IN-DROID/.classpath",1366353321843
error,log,,,"Exception while reading /MAK-IN-DROID/.classpath",1366353321875
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366353321968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353324093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353324468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353342265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1366353343437
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366353348390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353349484
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1366353350406
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1366353350437
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1366353350500
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1366353350546
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1366353351609
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1366353351859
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1366353351937
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353352140
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353352156
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366353352515
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366353352593
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366353352593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353352750
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1366353352750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1366353352750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353359203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353362609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353363796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353366828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353376531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353376859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353378171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353381562
error,log,,,"",1366353387906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353387937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1366353387953
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366353393625
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366353393656
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1366353402015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1366353402046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1366353414203
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366353418687
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353421046
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353421078
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366353427875
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353428093
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353428125
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366353449687
error,log,,,"Internal Error",1366353449828
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353449921
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353449937
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366353455406
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353455640
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353455671
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353460109
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353461109
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353462109
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366353485468
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353488406
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366353516421
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353516625
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366353520437
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353520640
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366353543421
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353543609
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366353548640
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366353548859
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1366353556984
started,bundle,com.android.ide.eclipse.ndk,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ndk",1366353557390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353560390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353560390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353560718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353888359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353889406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353889406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353890468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353890875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353893843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353893843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353893921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353895421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353899312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353962796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353963859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353988953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353989687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353997906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366353999562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354002234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354005765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354005781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354006140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354332828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354333921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354333921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354334031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354361187
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366354361203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354362406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354412234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354413484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354413484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354413593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354416093
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366354419781
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366354423656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354437593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354437593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366354437687
